name,country,linked_to,link,jurisdiction,year,active,yr_active,gender,term
"CARDENAS MARTINEZ-QUIJADA, ELASTENIA JEANNETTE",,BREALYSS CONSTRUCTION & MAINTENANCE SERVICES,owner of,AW,2008,1,4,female,CARDENAS
"CARDENAS MARTINEZ-QUIJADA, ELASTENIA JEANNETTE",,BREALYSS CONSTRUCTION & MAINTENANCE SERVICES,owner of,AW,2007,1,3,female,CARDENAS
"CARDENAS MARTINEZ-QUIJADA, ELASTENIA JEANNETTE",,BREALYSS CONSTRUCTION & MAINTENANCE SERVICES,owner of,AW,2006,1,2,female,CARDENAS
"CARDENAS MARTINEZ-QUIJADA, ELASTENIA JEANNETTE",,BREALYSS CONSTRUCTION & MAINTENANCE SERVICES,owner of,AW,2005,1,1,female,CARDENAS
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2016,1,12,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2015,1,11,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2014,1,10,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2013,1,9,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2012,1,8,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2011,1,7,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2010,1,6,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2009,1,5,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2008,1,4,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2007,1,3,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2006,1,2,male,PACHECO
"PACHECO SANTOS, FREDDY JESUS",,ELECON HOME SERVICE,owner of,AW,2005,1,1,male,PACHECO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2016,1,12,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2015,1,11,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2014,1,10,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2013,1,9,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2012,1,8,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2011,1,7,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2010,1,6,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2009,1,5,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2008,1,4,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2007,1,3,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2006,1,2,male,HENAO
"HENAO HENAO, RUBEN DARIO",,LEGUMBRERIA Y FRUTERIA R.H.,owner of,AW,2005,1,1,male,HENAO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2016,1,12,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2015,1,11,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2014,1,10,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2013,1,9,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2012,1,8,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2011,1,7,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2010,1,6,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2009,1,5,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2008,1,4,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2007,1,3,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2006,1,2,female,AGUDELO
"AGUDELO ROJAS, CRISTINA ISABEL",,NAYARÍ BEAUTY ESTETIC & FASHION,proxy of,AW,2005,1,1,female,AGUDELO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2016,1,12,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2015,1,11,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2014,1,10,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2013,1,9,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2012,1,8,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2011,1,7,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2010,1,6,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2009,1,5,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2008,1,4,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2007,1,3,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2006,1,2,male,ESCUDERO
"ZAMBRANO ESCUDERO, LUIS GUSTAVO",,ARTE SOLO JEWERLY & REPAIR SHOP,owner of,AW,2005,1,1,male,ESCUDERO
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2016,1,17,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2015,1,16,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2014,1,15,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2013,1,14,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2012,1,13,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2011,1,12,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2010,1,11,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2009,1,10,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2008,1,9,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2007,1,8,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2006,1,7,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2005,1,6,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2004,1,5,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2003,1,4,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2002,1,3,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2001,1,2,female,PINEDA
"PINEDA SOLIS, PATRICIA MARIA",,FRUITEX TRADING N.V. - PAKARUCHI,managing director of,AW,2000,1,1,female,PINEDA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2016,1,12,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2015,1,11,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2014,1,10,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2013,1,9,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2012,1,8,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2011,1,7,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2010,1,6,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2009,1,5,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2008,1,4,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2007,1,3,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2006,1,2,female,ANAYA
"GEERMAN-ESCOBAR ANAYA, ANALFI DEL SOCORRO",,NADI'S BEAUTY SALON,proxy of,AW,2005,1,1,female,ANAYA
"FERRER OJEDA, FELIPE FERNANDO",,FERKA CONSTRUCTION & CONTRACTOR,proxy of,AW,2016,1,12,male,OJEDA
"FERRER OJEDA, FELIPE FERNANDO",,FERKA CONSTRUCTION & CONTRACTOR,proxy of,AW,2015,1,11,male,OJEDA
"FERRER OJEDA, FELIPE FERNANDO",,FERKA CONSTRUCTION & CONTRACTOR,proxy of,AW,2014,1,10,male,OJEDA
