"node_id","name","original_name","former_name","jurisdiction","jurisdiction_description","company_type","address","internal_id","incorporation_date","inactivation_date","struck_off_date","dorm_date","status","service_provider","ibcRUC","country_codes","countries","sourceID","valid_until","note","term"
190920,"GRAND AVIS INVESTMENTS GROUP S.A.","","","XXX","Undetermined","Standard Company under IBC Act","Lotus Holding Company Limited 17 Elijas Street, Office 281 Riga LV-1050 Latvia RT BVI",NA,"19-MAY-2005","","","","Transferred OUT","Commonwealth Trust Limited","657320","LVA;VGB","Latvia;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
192634,"GRAND YIELD INVESTMENTS LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"03-SEP-2001","","","","Active","Commonwealth Trust Limited","460851","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
193218,"PROSPER GRAND INVESTMENT LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"30-OCT-2001","","","","Active","Commonwealth Trust Limited","467908","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
197673,"GRAND OVERSEAS DEVELOPMENT INC.","","","XXX","Undetermined","Business Company Limited by Shares","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"16-MAR-2006","","","01-NOV-2007","Dead","Commonwealth Trust Limited","1015975","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
195634,"GRAND OASIS TECHNOLOGY LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"09-MAR-2004","","","","Active","Commonwealth Trust Limited","584946","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
196183,"GRAND PEAK ENTERPRISE LIMITED","","","XXX","Undetermined","Business Company Limited by Shares","Commonwealth Trust Limited - Hong Kong Shelf",NA,"14-JAN-2008","","","","Shelf","Commonwealth Trust Limited","1458015","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
201587,"GRAND PACIFIC VENTURE INC.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"15-JUN-2005","","","","Active","Commonwealth Trust Limited","661946","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
215119,"GRAND PRIX HOLDINGS CORPORATION","","","XXX","Undetermined","","Juris Magister 1390 Brickell Avenue Suite 200 Miami, FL  33131 USA RT BVI",NA,"06-FEB-1998","","","","Dead","Commonwealth Trust Limited","","USA;XXX","United States;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
198449,"GRAND OCEAN INVESTMENTS LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"28-APR-1998","","","01-NOV-2004","Dead","Commonwealth Trust Limited","277573","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
199721,"GRAND TRADE HOLDINGS LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"10-JAN-1997","","","","Active","Commonwealth Trust Limited","214310","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
202434,"GRAND NEW HOLDING CO., LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"31-AUG-2005","","","01-MAY-2009","Dead","Commonwealth Trust Limited","674353","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
200876,"GRAND PROSPECT INTERNATIONAL RESOURCES LIMITED","","","XXX","Undetermined","Business Company Limited by Shares","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"02-JAN-2008","","","","Active","Commonwealth Trust Limited","1453081","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
215663,"GRAND KHAN HOLDINGS LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"05-DEC-2005","","","","Active","Commonwealth Trust Limited","687565","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
219446,"YUNG GRAND CO., LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"10-JAN-2001","","","","Active","Commonwealth Trust Limited","427055","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
217957,"BABY GRAND LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"25-AUG-1999","","","","Dead","Commonwealth Trust Limited","340498","HKG;XXX","Hong Kong;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
209975,"GRAND CHARTER ENTERPRISES LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"05-JUN-1996","","","","Active","Commonwealth Trust Limited","187645","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
206971,"GRAND SILVER INVESTMENTS LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"01-OCT-2002","","","01-MAY-2004","Dead","Commonwealth Trust Limited","515751","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
211469,"GRAND TOWER GROUP INVESTMENTS LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Corporate Creations International Inc. 11380 Prosperity Farms Road, #221E Palm Beach Gardens, FL 33410 USA RT BVI",NA,"17-SEP-2004","","","","Active","Commonwealth Trust Limited","614907","VGB;USA","British Virgin Islands;United States","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
221144,"GRAND TOWN INTERNATIONAL LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"08-AUG-2003","","","01-MAY-2009","Dead","Commonwealth Trust Limited","555457","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
221203,"GRAND SCALE INTERNATIONAL LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"02-JUL-2003","","","01-MAY-2009","Dead","Commonwealth Trust Limited","550612","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
221791,"GRAND WORLD HOLDINGS LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"02-SEP-1998","","","","Dead","Commonwealth Trust Limited","293130","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
215909,"GRAND FURNITURE INC.","","","XXX","Undetermined","Standard Company under IBC Act","American Corporate Services, Inc. 2076 16th Avenue Suite A San Francisco, CA  94116-1238 USA RT BVI",NA,"25-MAR-1998","","","","Active","Commonwealth Trust Limited","273337","VGB;USA","British Virgin Islands;United States","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
210784,"GRAND HALL UNIVERSAL CO., LTD.","","","XXX","Undetermined","Business Company Limited by Shares","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"04-JUL-2006","","","","Active","Commonwealth Trust Limited","1035659","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
212884,"GRAND HILL MANAGEMENT LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"03-JAN-2003","","","01-NOV-2004","Dead","Commonwealth Trust Limited","527747","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
212230,"GRAND INART TRADING LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Global Wealth Management Center Limited 9 Neverovskogo Street Office 315 Moscow  121170 Russia RT BVI",NA,"05-NOV-2004","","","01-MAY-2006","Dead","Commonwealth Trust Limited","622501","XXX;RUS","Not identified;Russia","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
226025,"KDA GRAND LTD.","","","XXX","Undetermined","Business Company Limited by Shares","International Bank of Economic Cooperation # 28, building 4, office 18 Petrozavodskaya str. Moscow, Russian Federation 125475 RT BVI",NA,"15-APR-2008","","","","Active","Commonwealth Trust Limited","1476156","VGB;RUS","British Virgin Islands;Russia","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
231930,"GRAND INTERINVEST GROUP LTD.","","","XXX","Undetermined","Business Company Limited by Shares","Cliff Legal Services, Inc. 36, bld. 3, Kutuzovsky Prospect Moscow,  121170 Russia Attn:  Ksenia Semionova **invoices via e-mail: REDACTED",NA,"04-OCT-2006","","","","Active","Commonwealth Trust Limited","1054909","RUS;VGB","Russia;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
219915,"GRAND ORIENTAL GLOBAL CREATION LIMITED","","","XXX","Undetermined","Business Company Limited by Shares","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"18-SEP-2007","","","","Active","Commonwealth Trust Limited","1432114","HKG;VGB","Hong Kong;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
219223,"GRAND ARCH INTERNATIONAL, LTD.","","","XXX","Undetermined","Mauritius - Hybrid","Merrill, Scott & Associates 4021 South 700 East Suite 650 Salt Lake City, UT 84117 USA RT BVI",NA,"07-DEC-2000","","","30-APR-2003","Dead","Commonwealth Trust Limited","620008202","USA;XXX","United States;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
220513,"GRAND HAVANA ROOM (ASIA) HOLDINGS LIMITED","","","XXX","Undetermined","","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"15-APR-1997","","","","Dead","Commonwealth Trust Limited","","HKG;XXX","Hong Kong;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
220975,"BEST GRAND TRADING CORPORATION","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"14-JUL-2003","","","01-MAY-2007","Dead","Commonwealth Trust Limited","552358","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
230498,"GRAND SUNSHINE GROUP INC.","","","XXX","Undetermined","Standard Company under IBC Act","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"02-DEC-2003","","","01-MAY-2005","Dead","Commonwealth Trust Limited","570216","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
221500,"GRAND TARGET INTERNATIONAL INVESTMENTS LIMITED","","","XXX","Undetermined","Business Company Limited by Shares","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"02-JAN-2007","","","","Active","Commonwealth Trust Limited","1377945","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
230260,"GRAND SINO INTERNATIONAL LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",NA,"18-NOV-2003","","","01-MAY-2006","Dead","Commonwealth Trust Limited","568139","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
233024,"GRAND TABLE HOLDING GROUP CORP.","","","XXX","Undetermined","Business Company Limited by Shares","Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",NA,"05-JUL-2007","","","","Active","Commonwealth Trust Limited","1416693","VGB;HKG","British Virgin Islands;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
230505,"GRAND INTERNATIONAL INVESTMENT, INC.","","","XXX","Undetermined","Standard Company under IBC Act","Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",NA,"03-DEC-2003","","","01-MAY-2005","Dead","Commonwealth Trust Limited","570365","XXX;GBR","Not identified;United Kingdom","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
220872,"REGENT GRAND LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Panocean Secretarial Services Limited Room 1708 Kai Tak Commercial Building 317-321 Des Voeux Road C Hong Kong RT BVI",NA,"31-JUL-2003","","","01-MAY-2005","Dead","Commonwealth Trust Limited","554811","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
218922,"GRAND TRADER HOLDINGS LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Topworld Registrations 7/F, Kin On Comm. Bldg. 49-51 Jervois Street Sheung Wan Hong Kong RT BVI",NA,"18-OCT-2000","","","01-MAY-2006","Dead","Commonwealth Trust Limited","412616","XXX;HKG","Not identified;Hong Kong","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
219114,"GRAND BURTON LIMITED","","","XXX","Undetermined","Standard Company under IBC Act","Asia One Corporate Services Ltd. Room 2007, Kwai Lun House Siu Lun Court, Tuen Mun NT Hong Kong RT BVI",NA,"06-NOV-2000","","","01-MAY-2002","Dead","Commonwealth Trust Limited","415442","HKG;XXX","Hong Kong;Not identified","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
224473,"GRAND DESERT TRADING CORP.","","","XXX","Undetermined","Standard Company under IBC Act","Kuzniecky & Co. Banco General Building, 21st Floor Aquilino de la Guardia Street Panama City Republic of Panama P.O.Box 0831-01450  RT BVI",NA,"30-DEC-2004","","","01-MAY-2009","Dead","Commonwealth Trust Limited","632910","VGB;PAN","British Virgin Islands;Panama","Offshore Leaks","The Offshore Leaks data is current through 2010","","GRAND"
